# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_12	cds	21473	22381	+	PJMBPO_01480		Succinate--CoA ligase [ADP-forming] subunit alpha	SO:0001217, UniRef:UniRef50_A0A1L6MXS2
contig_12	cds	22559	23125	+	PJMBPO_01481		NERD domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAW5LM26
contig_12	cds	23191	24012	+	PJMBPO_01482	dprA	DNA-protecting protein DprA	SO:0001217, UniRef:UniRef50_B9EBC9
contig_12	cds	24101	26173	+	PJMBPO_01483		DNA topoisomerase 1	SO:0001217, UniRef:UniRef50_A0A7X8ITT6
contig_12	cds	26359	27663	+	PJMBPO_01484		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	SO:0001217, UniRef:UniRef50_Q8REM9
contig_12	cds	27726	28607	+	PJMBPO_01485	xerC	Tyrosine recombinase XerC	SO:0001217, UniRef:UniRef50_Q2FZ30
contig_12	cds	28621	29163	+	PJMBPO_01486	hslV	ATP-dependent protease subunit HslV	SO:0001217, UniRef:UniRef50_Q1WTI9
contig_12	cds	29180	30583	+	PJMBPO_01487	clpY	ATP-dependent protease ATPase subunit ClpY	SO:0001217, UniRef:UniRef50_P39778
contig_12	cds	30602	31375	+	PJMBPO_01488	codY	Global transcriptional regulator CodY	SO:0001217, UniRef:UniRef50_P39779
contig_12	cds	31533	32309	+	PJMBPO_01489		Small ribosomal subunit protein uS2	SO:0001217, UniRef:UniRef50_A0A8A7KHT1
contig_12	cds	32406	33290	+	PJMBPO_01490		Elongation factor Ts	SO:0001217, UniRef:UniRef50_Q2FZ23
contig_12	cds	33375	34097	+	PJMBPO_01491		Uridylate kinase	SO:0001217, UniRef:UniRef50_A4XM00
contig_12	cds	34115	34669	+	PJMBPO_01492		Ribosome-recycling factor	SO:0001217, UniRef:UniRef50_Q2FZ21
contig_12	cds	34810	35562	+	PJMBPO_01493		Isoprenyl transferase	SO:0001217, UniRef:UniRef50_Q8DRB3
contig_12	cds	35574	36356	+	PJMBPO_01494		Phosphatidate cytidylyltransferase	SO:0001217, UniRef:UniRef50_Q49X46
contig_12	cds	36372	37502	+	PJMBPO_01495		1-deoxy-D-xylulose 5-phosphate reductoisomerase	SO:0001217, UniRef:UniRef50_Q9KA69
contig_12	cds	37505	38791	+	PJMBPO_01496		Putative zinc metalloprotease SA1105	SO:0001217, UniRef:UniRef50_P63333
contig_12	cds	38809	40512	+	PJMBPO_01497		Proline--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A1G9AA33
contig_12	cds	40610	44929	+	PJMBPO_01498		DNA polymerase III PolC-type	SO:0001217, UniRef:UniRef50_Q2G1Z8
contig_12	cds	45051	45518	+	PJMBPO_01499	rimP	Ribosome maturation factor RimP	SO:0001217, UniRef:UniRef50_B9DPF1
contig_12	cds	45537	46604	+	PJMBPO_01500	nusA	Transcription termination/antitermination protein NusA	SO:0001217, UniRef:UniRef50_A0A380G0S3
contig_12	cds	46622	46906	+	PJMBPO_01501	ylxR	YlxR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A920C274
contig_12	cds	46903	47229	+	PJMBPO_01502		Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G5XQ97
contig_12	cds	47234	49342	+	PJMBPO_01503		Translation initiation factor IF-2	SO:0001217, UniRef:UniRef50_A0A0X8GZJ1
contig_12	cds	49581	50756	+	PJMBPO_01504		Glycerate kinase	SO:0001217, UniRef:UniRef50_A0A6N3E672
contig_12	cds	50762	52138	+	PJMBPO_01505		Anion:sodium symporter	SO:0001217, UniRef:UniRef50_A0A2T4PSV1
contig_12	cds	52150	52833	+	PJMBPO_01506	ykoG	Uncharacterized transcriptional regulatory protein YkoG	SO:0001217, UniRef:UniRef50_O34903
contig_12	cds	52838	54193	+	PJMBPO_01507		histidine kinase	SO:0001217, UniRef:UniRef50_A0A6N3E4E1
contig_12	cds	54195	54857	+	PJMBPO_01508		hypothetical protein	PFAM:PF03413.25, SO:0001217, UniRef:UniRef50_A0AAX3W7S2
contig_12	cds	54914	56149	+	PJMBPO_01509		Arsenical pump membrane protein	SO:0001217, UniRef:UniRef50_A0A060PLP0
contig_12	cds	56234	56788	-	PJMBPO_01510		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A151A618
contig_12	cds	56915	57415	+	PJMBPO_01511		Methylated-DNA--protein-cysteine methyltransferase	SO:0001217, UniRef:UniRef50_A0A540V615
contig_12	cds	57485	58048	+	PJMBPO_01512		Dihydrofolate reductase	SO:0001217, UniRef:UniRef50_A0AAP1E3U2
contig_12	cds	58380	58823	+	PJMBPO_01513	doxX	DoxX family protein	SO:0001217, UniRef:UniRef50_A0AAI8DG02
contig_12	cds	58892	59665	+	PJMBPO_01514		MurR/RpiR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2T4PSX5
contig_12	cds	59781	61346	+	PJMBPO_01515		PTS Glc IICB	SO:0001217, UniRef:UniRef50_A0A0F4LFI3
contig_12	cds	61367	62533	+	PJMBPO_01516		cysteine-S-conjugate beta-lyase	SO:0001217, UniRef:UniRef50_A0A2X4W1B5
contig_12	cds	62631	62975	+	PJMBPO_01517		Ribosome-binding factor A	SO:0001217, UniRef:UniRef50_Q2G2Q4
contig_12	cds	63248	64159	+	PJMBPO_01518		tRNA pseudouridine synthase B	SO:0001217, UniRef:UniRef50_A0A8B4X018
contig_12	cds	64172	65128	+	PJMBPO_01519		Riboflavin biosynthesis protein	SO:0001217, UniRef:UniRef50_Q2G2Q2
contig_12	cds	65231	65500	+	PJMBPO_01520		Small ribosomal subunit protein uS15	SO:0001217, UniRef:UniRef50_K9QS23
contig_12	cds	65621	67735	+	PJMBPO_01521		Polyribonucleotide nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A1L8PCJ3
contig_12	cds	68188	69408	+	PJMBPO_01522		Protease	SO:0001217, UniRef:UniRef50_A0A239ZGJ0
contig_12	cds	69552	71225	+	PJMBPO_01523		Ribonuclease J 2	SO:0001217, UniRef:UniRef50_Q2FZ19
contig_12	cds	71435	73726	+	PJMBPO_01524		hypothetical protein	PFAM:PF01580.24, PFAM:PF09397.16, PFAM:PF17854.6
contig_12	cds	73736	74449	+	PJMBPO_01525	ubiC	UbiC transcription regulator-associated domain-containing protein	SO:0001217, UniRef:UniRef50_S2XRN5
contig_12	cds	74527	75801	+	PJMBPO_01526		Zinc protease	SO:0001217, UniRef:UniRef50_A0A239ZFV5
contig_12	cds	75794	77083	+	PJMBPO_01527		Putative processing protease	SO:0001217, UniRef:UniRef50_A0A7U7PY37
contig_12	cds	77076	77780	+	PJMBPO_01528		Short chain dehydrogenase/reductase family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A239ZHR5
contig_12	cds	77797	78612	+	PJMBPO_01529		ACT domain-containing protein	SO:0001217, UniRef:UniRef50_Q49X69
contig_12	cds	78633	79028	+	PJMBPO_01530		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2T4PSV7
contig_12	cds	79093	79674	+	PJMBPO_01531		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	SO:0001217, UniRef:UniRef50_A0A078M4K1
contig_12	cds	79732	80880	+	PJMBPO_01532		Putative competence-damage inducible protein	SO:0001217, UniRef:UniRef50_A0A380G809
contig_12	cds	81050	82105	+	PJMBPO_01533	recA	Protein RecA	SO:0001217, UniRef:UniRef50_P43705
contig_12	cds	82324	83883	+	PJMBPO_01534		Ribonuclease Y	SO:0001217, UniRef:UniRef50_O31774
contig_12	cds	84081	84416	+	PJMBPO_01535		DUF1640 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ4VJ23
contig_13	cds	271	1494	-	PJMBPO_01536	mntH	Divalent metal cation transporter MntH	SO:0001217, UniRef:UniRef50_A0A6V7R4C2
contig_13	cds	1523	2464	-	PJMBPO_01537		Guanidinobutyrase	SO:0001217, UniRef:UniRef50_M7P7Q5
contig_13	cds	2616	3452	+	PJMBPO_01538		Lipoprotein	SO:0001217, UniRef:UniRef50_A0AAJ4SJJ2
contig_13	cds	3576	5009	+	PJMBPO_01539		PTS system sucrose-specific EIIBC component	SO:0001217, UniRef:UniRef50_P51184
contig_13	cds	5073	5402	+	PJMBPO_01540		YokE-like PH domain-containing protein	SO:0001217, UniRef:UniRef50_A0A078M828
contig_13	cds	5485	6042	-	PJMBPO_01541	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2T4PVN6
contig_13	cds	6355	7254	-	PJMBPO_01542		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0AAX3W5U2
contig_13	cds	7392	8291	+	PJMBPO_01543		DNA-3-methyladenine glycosylase II	SO:0001217, UniRef:UniRef50_A0A2T4PVS7
contig_13	cds	8347	8766	-	PJMBPO_01544		OsmC-like protein	SO:0001217, UniRef:UniRef50_A0A240A3W7
contig_13	cds	8947	9999	+	PJMBPO_01545	hrtB	Putative hemin transport system permease protein HrtB	SO:0001217, UniRef:UniRef50_A0A0M2SGU0
contig_13	cds	10002	10679	+	PJMBPO_01546	hrtA	Putative hemin import ATP-binding protein HrtA	SO:0001217, UniRef:UniRef50_Q99RR8
contig_13	cds	10733	11488	-	PJMBPO_01547		NADPH-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_Q2G0Z5
contig_13	cds	11627	12910	-	PJMBPO_01548		Methionine gamma-lyase	SO:0001217, UniRef:UniRef50_A0A0L0LTQ6
contig_13	cds	13103	13846	+	PJMBPO_01549		Polar amino acid ABC transporter ATPase	SO:0001217, UniRef:UniRef50_A0A0D6XT63
contig_13	cds	13857	14684	+	PJMBPO_01550		Amino acid ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A1D4KC65
contig_13	cds	14696	15391	+	PJMBPO_01551		Amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A380HL06
contig_13	cds	15397	16101	+	PJMBPO_01552	yxeN	Putative amino-acid permease protein YxeN	SO:0001217, UniRef:UniRef50_A0A5C0WKF7
contig_13	cds	16218	16745	+	PJMBPO_01553		[ribosomal protein uS5]-alanine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A240A3F2
contig_13	cds	16761	17318	+	PJMBPO_01554		Prenyltransferase	SO:0001217, UniRef:UniRef50_A0AAI8DJ42
contig_13	cds	17575	18258	-	PJMBPO_01555		DUF1129 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1X0TZS3
contig_13	cds	18393	19154	+	PJMBPO_01556		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A0A240A286
contig_13	cds	19166	19603	+	PJMBPO_01557		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0AAX3W669
contig_13	cds	19622	21664	+	PJMBPO_01558		Cation/H+ exchanger transmembrane domain-containing protein	SO:0001217, UniRef:UniRef50_Q2G2E0
contig_13	cds	21735	22586	+	PJMBPO_01559		DUF5068 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PVS5
contig_13	cds	22655	22948	+	PJMBPO_01560		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2T4PVR9
contig_13	cds	23035	24606	+	PJMBPO_01561		Putative nucleic acid binding OB-fold tRNA /helicase-type	SO:0001217, UniRef:UniRef50_A0A240A3F9
contig_13	cds	24889	26409	+	PJMBPO_01562		Long-chain-aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_Q9FDS1
contig_13	cds	26410	26742	+	PJMBPO_01563		Acetaldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_S5XYP5
contig_13	cds	26811	27350	+	PJMBPO_01564		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_B9EA86
contig_13	cds	27363	27833	+	PJMBPO_01565		Purine-nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_A0A1E3L6Q9
contig_13	cds	27808	28377	-	PJMBPO_01566		Cytokinin riboside 5'-monophosphate phosphoribohydrolase	SO:0001217, UniRef:UniRef50_A0A9X5XNB6
contig_13	cds	28452	28703	+	PJMBPO_01567	ftsL	Cell division protein FtsL	SO:0001217, UniRef:UniRef50_A0A2T4PVU3
contig_13	cds	28722	29180	-	PJMBPO_01568		UPF0178 protein SAOUHSC_00689	SO:0001217, UniRef:UniRef50_Q2G0B6
contig_13	cds	29177	30013	-	PJMBPO_01569		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A240A370
contig_13	cds	30098	30943	-	PJMBPO_01570		Undecaprenyl-diphosphatase	SO:0001217, UniRef:UniRef50_P94507
contig_13	cds	31083	32717	+	PJMBPO_01571		ABC transporter ATPase	SO:0001217, UniRef:UniRef50_A0A240A1R5
contig_13	cds	32714	34381	+	PJMBPO_01572	cydC	Thiol reductant ABC exporter subunit CydC	SO:0001217, UniRef:UniRef50_A0AAI8DK06
contig_13	cds	34477	34923	-	PJMBPO_01573		hypothetical protein	PFAM:PF01047.28, PFAM:PF13463.12, PFAM:PF22381.2
contig_13	cds	35124	36053	+	PJMBPO_01574		Cobalamin synthesis related protein	SO:0001217, UniRef:UniRef50_A0A240A2I5
contig_13	cds	36065	36973	+	PJMBPO_01575		NADP-dependent oxidoreductase domain-containing protein	SO:0001217, UniRef:UniRef50_Q2G0A9
contig_13	cds	37043	38236	-	PJMBPO_01576		hypothetical protein	PFAM:PF07687.19
contig_13	cds	38410	39171	+	PJMBPO_01577		DeoR/GlpR family DNA-binding transcription regulator	SO:0001217, UniRef:UniRef50_A0AAX3W5W5
contig_13	cds	39168	40079	+	PJMBPO_01578		Tagatose-6-phosphate kinase	SO:0001217, UniRef:UniRef50_Q9KWK1
contig_13	cds	40098	42029	+	PJMBPO_01579		PTS system fructose-specific EIIABC component	SO:0001217, UniRef:UniRef50_A0A090ISS2
contig_13	cds	42234	43022	+	PJMBPO_01580		Lipase	SO:0001217, UniRef:UniRef50_A0A240A1V6
contig_13	cds	43257	44603	+	PJMBPO_01581		Hemolysins	SO:0001217, UniRef:UniRef50_A0A380G318
contig_13	cds	44607	44924	+	PJMBPO_01582		DUF3817 domain-containing protein	SO:0001217, UniRef:UniRef50_B9EAA3
contig_13	cds	45250	45972	+	PJMBPO_01583		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A2W4R875
contig_13	cds	45986	46813	+	PJMBPO_01584		2,5-diketo-D-gluconic acid reductase A	SO:0001217, UniRef:UniRef50_A0A2K9IVF8
contig_13	cds	46899	47621	+	PJMBPO_01585		YwiC-like protein	SO:0001217, UniRef:UniRef50_A0A240A2C8
contig_13	cds	47677	47925	-	PJMBPO_01586		hypothetical protein	
contig_13	cds	47977	48618	-	PJMBPO_01587		Steroid 5-alpha reductase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAI8DJZ6
contig_13	cds	48804	49142	+	PJMBPO_01588		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A240A228
contig_13	cds	49135	49803	+	PJMBPO_01589		DUF1129 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PVU6
contig_13	cds	49900	50610	-	PJMBPO_01590		hypothetical protein	PFAM:PF04055.27, PFAM:PF13353.11
contig_13	cds	50603	51034	-	PJMBPO_01591		6-carboxy-5,6,7,8-tetrahydropterin synthase	SO:0001217, UniRef:UniRef50_O31676
contig_13	cds	51034	51702	-	PJMBPO_01592		7-cyano-7-deazaguanine synthase	SO:0001217, UniRef:UniRef50_O31675
contig_13	cds	51906	52508	+	PJMBPO_01593		Anthranilate synthase component II	SO:0001217, UniRef:UniRef50_A0A240A230
contig_13	cds	52486	54234	+	PJMBPO_01594		Para-aminobenzoate synthase component I	SO:0001217, UniRef:UniRef50_A0A240A1M6
contig_13	cds	54296	54508	+	PJMBPO_01595		DUF1146 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PVV6
contig_13	cds	54549	55250	+	PJMBPO_01596		Carboxyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAI8GUG3
contig_13	cds	55241	56245	+	PJMBPO_01597		Allophanate hydrolase	SO:0001217, UniRef:UniRef50_A0A2T4PVX5
contig_13	cds	56446	58386	+	PJMBPO_01598	ltaS	polyglycerol-phosphate lipoteichoic acid synthase LtaS	BlastRules:WP_000098285, SO:0001217, UniRef:UniRef50_A0A9X0PEX5
contig_13	cds	58882	59697	-	PJMBPO_01599		ZIP family metal transporter	SO:0001217, UniRef:UniRef50_S2XN82
contig_13	cds	59783	61654	+	PJMBPO_01600		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_S2Y7N2
contig_13	cds	61677	63455	+	PJMBPO_01601	recQ	DNA helicase RecQ	SO:0001217, UniRef:UniRef50_Q2G090
contig_13	cds	63544	64506	+	PJMBPO_01602		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_S2YNZ1
contig_13	cds	64503	66017	+	PJMBPO_01603		putative ergothioneine transporter EgtUBC	SO:0001217, UniRef:UniRef50_A0A0H2XK79
contig_13	cds	66120	67187	+	PJMBPO_01604		Histidinol-phosphate aminotransferase	SO:0001217, UniRef:UniRef50_Q2G087
contig_13	cds	67252	67833	+	PJMBPO_01605		Putative 5'(3')-deoxyribonucleotidase	SO:0001217, UniRef:UniRef50_Q5HR07
contig_13	cds	68002	69504	-	PJMBPO_01606		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_Q2G082
contig_13	cds	70099	71613	-	PJMBPO_01607		Di-tripeptide ABC transporter	SO:0001217, UniRef:UniRef50_A0A240BZ01
contig_13	cds	71908	72408	-	PJMBPO_01608		NADPH-dependent 7-cyano-7-deazaguanine reductase	SO:0001217, UniRef:UniRef50_R7ZDQ6
contig_13	cds	72408	73292	-	PJMBPO_01609	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_S2XME9
contig_13	cds	73668	74066	+	PJMBPO_01610	nrdI	Protein NrdI	SO:0001217, UniRef:UniRef50_Q2G079
contig_13	cds	74029	76134	+	PJMBPO_01611		Ribonucleoside-diphosphate reductase	SO:0001217, UniRef:UniRef50_A0A9Q9FET9
contig_13	cds	76163	77134	+	PJMBPO_01612		ribonucleoside-diphosphate reductase	SO:0001217, UniRef:UniRef50_Q5HMW6
contig_13	cds	77284	77700	+	PJMBPO_01613		YtkA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAI8DJD1
contig_13	cds	77827	78798	+	PJMBPO_01614	yclN	Petrobactin import system permease protein YclN	SO:0001217, UniRef:UniRef50_P94418
contig_13	cds	78788	79753	+	PJMBPO_01615		Iron (Fe+3) ABC superfamily ATP binding cassette transporter, membrane protein	SO:0001217, UniRef:UniRef50_W8TNI3
contig_13	cds	79750	80550	+	PJMBPO_01616	fatE	Petrobactin import ATP-binding protein FatE	SO:0001217, UniRef:UniRef50_Q81XB3
contig_13	cds	80653	81690	+	PJMBPO_01617		Iron ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A239ZZP9
contig_14	cds	162	929	+	PJMBPO_01618		ISSep1-like transposase	SO:0001217, UniRef:UniRef50_D2JDW3
contig_14	cds	1322	2380	-	PJMBPO_01619		putative branched-chain-amino-acid aminotransferase	SO:0001217, UniRef:UniRef50_A0A2T4PS00
contig_14	cds	2543	3538	+	PJMBPO_01620	ydcF	YdcF family protein	SO:0001217, UniRef:UniRef50_A0AAJ4SJ20
contig_14	cds	3588	4034	-	PJMBPO_01621		Uncharacterized N-acetyltransferase SE_0851	SO:0001217, UniRef:UniRef50_Q8CSY0
contig_14	cds	4169	5785	+	PJMBPO_01622	bshC	Putative cysteine ligase BshC	SO:0001217, UniRef:UniRef50_A0A239ZME8
contig_14	cds	5931	6362	+	PJMBPO_01623	mraZ	Transcriptional regulator MraZ	SO:0001217, UniRef:UniRef50_Q8Y5L6
contig_14	cds	6374	7309	+	PJMBPO_01624		Ribosomal RNA small subunit methyltransferase H	SO:0001217, UniRef:UniRef50_Q07876
contig_14	cds	7329	7709	+	PJMBPO_01625		hypothetical protein	PFAM:PF04977.20
contig_14	cds	7696	9951	+	PJMBPO_01626		serine-type D-Ala-D-Ala carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A640MVC3
contig_14	cds	9996	10961	+	PJMBPO_01627		Phospho-N-acetylmuramoyl-pentapeptide-transferase	SO:0001217, UniRef:UniRef50_Q2FZ93
contig_14	cds	10963	12312	+	PJMBPO_01628		UDP-N-acetylmuramoylalanine--D-glutamate ligase	SO:0001217, UniRef:UniRef50_Q2FZ92
contig_14	cds	12340	13284	+	PJMBPO_01629		Cell division protein DivIB	SO:0001217, UniRef:UniRef50_A0AAP1WLX6
contig_14	cds	13394	14767	+	PJMBPO_01630	ftsA	Cell division protein FtsA	SO:0001217, UniRef:UniRef50_A0AAI8DIK5
contig_14	cds	14796	15953	+	PJMBPO_01631	ftsZ	Cell division protein FtsZ	SO:0001217, UniRef:UniRef50_E8MYN6
contig_14	cds	16013	16804	+	PJMBPO_01632		Purine nucleoside phosphorylase SSP1584	SO:0001217, UniRef:UniRef50_Q49WW9
contig_14	cds	16813	17484	+	PJMBPO_01633		Pyridoxal phosphate homeostasis protein	SO:0001217, UniRef:UniRef50_U2FRM0
contig_14	cds	17496	18071	+	PJMBPO_01634	sepF	Cell division protein SepF	SO:0001217, UniRef:UniRef50_B9EB57
contig_14	cds	18085	18381	+	PJMBPO_01635	yggT	YggT family protein	SO:0001217, UniRef:UniRef50_Q2FZ85
contig_14	cds	18453	19226	+	PJMBPO_01636		RNA-binding S4 domain-containing protein	SO:0001217, UniRef:UniRef50_Q2FZ84
contig_14	cds	19245	19829	+	PJMBPO_01637		DivIVA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Q1B1U1
contig_14	cds	20031	22781	+	PJMBPO_01638		Isoleucine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q8Y5N8
contig_14	cds	23070	24023	+	PJMBPO_01639		LPXTG cell wall anchor domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAI8GU17
contig_14	cds	24211	24690	+	PJMBPO_01640		Lipoprotein signal peptidase	SO:0001217, UniRef:UniRef50_A0A0X1RWS7
contig_14	cds	24687	25610	+	PJMBPO_01641	ylyB	Uncharacterized RNA pseudouridine synthase YlyB	SO:0001217, UniRef:UniRef50_Q45480
contig_14	cds	25826	26353	+	PJMBPO_01642	pyrR	Bifunctional protein PyrR	SO:0001217, UniRef:UniRef50_Q9K9V4
contig_14	cds	26499	27800	+	PJMBPO_01643		Uracil permease	SO:0001217, UniRef:UniRef50_P41006
contig_14	cds	27820	28722	+	PJMBPO_01644		Aspartate carbamoyltransferase catalytic subunit	SO:0001217, UniRef:UniRef50_B1MZ77
contig_14	cds	28710	29984	+	PJMBPO_01645		Dihydroorotase	SO:0001217, UniRef:UniRef50_Q81WF0
contig_14	cds	29986	31086	+	PJMBPO_01646		Carbamoyl phosphate synthase small chain	SO:0001217, UniRef:UniRef50_A0A1I0Z1X7
contig_14	cds	31079	34252	+	PJMBPO_01647		Carbamoyl phosphate synthase pyrimidine-specific large chain	SO:0001217, UniRef:UniRef50_P25994
contig_14	cds	34266	35024	+	PJMBPO_01648		Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	SO:0001217, UniRef:UniRef50_Q9K9W0
contig_14	cds	35021	35947	+	PJMBPO_01649		Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	SO:0001217, UniRef:UniRef50_B9DPN4
contig_14	cds	35949	36641	+	PJMBPO_01650		Orotidine 5'-phosphate decarboxylase	SO:0001217, UniRef:UniRef50_A0A4Z1DT68
contig_14	cds	36647	37255	+	PJMBPO_01651		Orotate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q819S7
contig_14	cds	37281	37544	+	PJMBPO_01652		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A239ZK71
contig_14	cds	37695	39290	+	PJMBPO_01653	sdcS	Sodium-dependent dicarboxylate transporter SdcS	SO:0001217, UniRef:UniRef50_Q2FWY4
contig_14	cds	39535	39945	+	PJMBPO_01654		PhnB-like domain-containing protein	SO:0001217, UniRef:UniRef50_Q2G1U2
contig_14	cds	40028	41725	-	PJMBPO_01655	rqcH	Rqc2-like protein RqcH	SO:0001217, UniRef:UniRef50_Q5HPY2
contig_14	cds	41893	42516	+	PJMBPO_01656		Guanylate kinase	SO:0001217, UniRef:UniRef50_Q8Y672
contig_14	cds	42516	42716	+	PJMBPO_01657		hypothetical protein	
contig_14	cds	42882	44084	+	PJMBPO_01658		Coenzyme A biosynthesis bifunctional protein CoaBC	SO:0001217, UniRef:UniRef50_A0A1S2LZV0
contig_14	cds	44081	46489	+	PJMBPO_01659		Primosomal protein N'	SO:0001217, UniRef:UniRef50_K0IYZ9
contig_14	cds	46589	47791	-	PJMBPO_01660		Phage integrase family protein	SO:0001217, UniRef:UniRef50_A0A380GP38
contig_14	cds	47803	48264	-	PJMBPO_01661		ImmA/IrrE family metallo-endopeptidase	SO:0001217, UniRef:UniRef50_A0AAX3W7I3
contig_14	cds	48281	48652	-	PJMBPO_01662		Peptidase S24/S26A/S26B/S26C domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ4SIX0
contig_14	cds	48757	49104	-	PJMBPO_01663		hypothetical protein	
contig_14	cds	49137	49562	+	PJMBPO_01664		hypothetical protein	PFAM:PF08460.16
contig_14	cds	50676	52160	+	PJMBPO_01665		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0AAW5LL89
contig_14	cds	52190	54349	+	PJMBPO_01666		Teichoic acid poly(glycerol phosphate) polymerase	SO:0001217, UniRef:UniRef50_Q5HLM5
contig_14	cds	54333	54491	+	PJMBPO_01667		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAW5LF58
contig_14	cds	54602	55330	-	PJMBPO_01668		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI003086878F
contig_14	cds	55809	56129	-	PJMBPO_01669		MazG-like protein	SO:0001217, UniRef:UniRef50_A0A1S2MK55
contig_14	cds	56751	57551	+	PJMBPO_01670		Serine hydrolase	SO:0001217, UniRef:UniRef50_A0AAW5LKL7
contig_14	cds	57716	57979	-	PJMBPO_01671		hypothetical protein	
contig_14	cds	58187	59074	-	PJMBPO_01672		NERD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PS42
contig_14	cds	59238	59726	+	PJMBPO_01673		Peptide deformylase	SO:0001217, UniRef:UniRef50_A0A1W7AAK7
contig_14	cds	59719	60651	+	PJMBPO_01674		Methionyl-tRNA formyltransferase	SO:0001217, UniRef:UniRef50_M2PM64
contig_14	cds	60648	61958	+	PJMBPO_01675		16S rRNA (cytosine(967)-C(5))-methyltransferase	SO:0001217, UniRef:UniRef50_A0A2T4MK73
contig_14	cds	61960	63051	+	PJMBPO_01676	rlmN	putative dual-specificity RNA methyltransferase RlmN	SO:0001217, UniRef:UniRef50_O34617
contig_14	cds	63058	63801	+	PJMBPO_01677		Protein phosphatase	SO:0001217, UniRef:UniRef50_A0A0D0SSN4
contig_14	cds	63798	65789	+	PJMBPO_01678		Stk1 family PASTA domain-containing Ser/Thr kinase	SO:0001217, UniRef:UniRef50_A0A2T4PRS5
contig_14	cds	65911	67116	+	PJMBPO_01679		Tail specific protease domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PRP8
contig_14	cds	67192	68481	+	PJMBPO_01680		Fatty acid beta-hydroxylase	SO:0001217, UniRef:UniRef50_A0A239ZJY3
contig_14	cds	68606	69286	+	PJMBPO_01681	hssR	Heme response regulator HssR	SO:0001217, UniRef:UniRef50_Q2FVQ9
