Sequence Id,Type,Start,Stop,Strand,Locus Tag,Gene,Product,DbXrefs
contig_48,cds,10487,10771,+,KIPAHP_01615,,Large ribosomal subunit protein bL27,"SO:0001217, UniRef:UniRef50_Q4A5L3"
contig_48,cds,10938,11495,+,KIPAHP_01616,,SpoOB alpha-helical domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A239Z478"
contig_48,cds,11498,12787,+,KIPAHP_01617,,GTPase Obg,"SO:0001217, UniRef:UniRef50_P20964"
contig_48,cds,12800,13261,+,KIPAHP_01618,,UPF0735 ACT domain-containing protein SAOUHSC-01752,"SO:0001217, UniRef:UniRef50_Q2FXT2"
contig_48,cds,13276,13866,+,KIPAHP_01619,ruvA,Holliday junction branch migration complex subunit RuvA,"SO:0001217, UniRef:UniRef50_Q2FXT3"
contig_48,cds,13880,14875,+,KIPAHP_01620,ruvB,Holliday junction branch migration complex subunit RuvB,"SO:0001217, UniRef:UniRef50_A0A1S9M3C3"
contig_48,cds,14892,15917,+,KIPAHP_01621,,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,"SO:0001217, UniRef:UniRef50_Q891Z9"
contig_48,cds,15933,17072,+,KIPAHP_01622,,Queuine tRNA-ribosyltransferase,"SO:0001217, UniRef:UniRef50_A9NG43"
contig_48,cds,17085,17348,+,KIPAHP_01623,yajC,Preprotein translocase subunit YajC,"SO:0001217, UniRef:UniRef50_B9DNG6"
contig_48,cds,17518,19809,+,KIPAHP_01624,,Multifunctional fusion protein,"SO:0001217, UniRef:UniRef50_A0A4P6ZWP2"
contig_49,cds,87,848,-,KIPAHP_01625,,hypothetical protein,
contig_49,cds,863,2101,-,KIPAHP_01626,argJ,Arginine biosynthesis bifunctional protein ArgJ,"SO:0001217, UniRef:UniRef50_P63575"
contig_49,cds,2117,3151,-,KIPAHP_01627,,N-acetyl-gamma-glutamyl-phosphate reductase,"SO:0001217, UniRef:UniRef50_Q6GKC2"
contig_49,cds,3177,3902,-,KIPAHP_01628,,ABC transporter domain-containing protein,"SO:0001217, UniRef:UniRef50_K2EWR8"
contig_49,cds,3895,5358,-,KIPAHP_01629,,Glutamine-binding periplasmic protein,"SO:0001217, UniRef:UniRef50_A0A239YWZ0"
contig_49,cds,5456,6454,-,KIPAHP_01630,,D-lactate dehydrogenase,"SO:0001217, UniRef:UniRef50_A0A239YVA8"
contig_49,cds,6911,7963,-,KIPAHP_01631,,Phosphotransferase system EIIC domain-containing protein,"SO:0001217, UniRef:UniRef50_B9DMY0"
contig_49,cds,8104,10197,+,KIPAHP_01632,,Alpha-xylosidase,"SO:0001217, UniRef:UniRef50_A0A380CRV1"
contig_49,cds,10241,11647,-,KIPAHP_01633,,Uronate isomerase,"SO:0001217, UniRef:UniRef50_A0A1D4I6L4"
contig_49,cds,11663,12958,-,KIPAHP_01634,ygiK,Uncharacterized protein YgiK,"SO:0001217, UniRef:UniRef50_P40800"
contig_49,cds,12958,13446,-,KIPAHP_01635,,C4-dicarboxylate ABC transporter permease,"SO:0001217, UniRef:UniRef50_A0A511ZQ96"
contig_49,cds,13439,14440,-,KIPAHP_01636,,Neu5Ac-binding protein,"SO:0001217, UniRef:UniRef50_A0A024Q5Y4"
contig_49,cds,14601,15551,+,KIPAHP_01637,,Putative galacturonate locus repressor,"SO:0001217, UniRef:UniRef50_A0A024Q632"
contig_49,cds,15580,15882,-,KIPAHP_01638,,DUF4440 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAW5LGC2"
contig_49,cds,16009,16974,+,KIPAHP_01639,,Catabolite control protein,"SO:0001217, UniRef:UniRef50_A0A239YV72"
contig_49,cds,17035,17250,+,KIPAHP_01640,,DUF5615 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DHW7"
contig_49,tRNA,17306,17390,-,KIPAHP_01641,trnL,tRNA-Leu(caa),SO:0000264
contig_49,tRNA,17543,17617,-,KIPAHP_01642,trnG,tRNA-Gly(tcc),SO:0000260
contig_49,tRNA,17629,17703,-,KIPAHP_01643,trnC,tRNA-Cys(gca),SO:0000258
contig_49,tRNA,17710,17781,-,KIPAHP_01644,trnQ,tRNA-Gln(ttg),SO:0000261
contig_49,tRNA,17797,17869,-,KIPAHP_01645,trnH,tRNA-His(gtg),SO:0000262
contig_49,tRNA,17872,17945,-,KIPAHP_01646,trnW,tRNA-Trp(cca),SO:0000271
contig_49,tRNA,17964,18047,-,KIPAHP_01647,trnY,tRNA-Tyr(gta),SO:0000272
contig_49,tRNA,18054,18129,-,KIPAHP_01648,trnT,tRNA-Thr(tgt),SO:0000270
contig_49,tRNA,18144,18216,-,KIPAHP_01649,trnF,tRNA-Phe(gaa),SO:0000267
contig_49,tRNA,18237,18312,-,KIPAHP_01650,trnD,tRNA-Asp(gtc),SO:0000256
contig_49,tRNA,18326,18399,-,KIPAHP_01651,trnfM,tRNA-fMet(cat),SO:0000266
contig_49,tRNA,18426,18518,-,KIPAHP_01652,trnS,tRNA-Ser(tga),SO:0000269
contig_49,tRNA,18531,18604,-,KIPAHP_01653,trnI,tRNA-Ile2(cat),SO:0000263
contig_49,tRNA,18641,18714,-,KIPAHP_01654,trnM,tRNA-Met(cat),SO:0000266
contig_49,tRNA,18735,18810,-,KIPAHP_01655,trnA,tRNA-Ala(tgc),SO:0000254
contig_49,tRNA,18836,18909,-,KIPAHP_01656,trnP,tRNA-Pro(tgg),SO:0000268
contig_49,tRNA,18928,19001,-,KIPAHP_01657,trnR,tRNA-Arg(acg),SO:0001036
contig_49,tRNA,19011,19099,-,KIPAHP_01658,trnL,tRNA-Leu(taa),SO:0000264
contig_49,tRNA,19106,19180,-,KIPAHP_01659,trnG,tRNA-Gly(gcc),SO:0000260
contig_49,tRNA,19213,19294,-,KIPAHP_01660,trnL,tRNA-Leu(tag),SO:0000264
contig_50,cds,280,1041,+,KIPAHP_01661,,hypothetical protein,PFAM:PF02219.23
contig_50,cds,1038,3284,+,KIPAHP_01662,,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase,"SO:0001217, UniRef:UniRef50_Q8CWX6"
contig_50,cds,3301,4044,+,KIPAHP_01663,,Cyclase family protein,"SO:0001217, UniRef:UniRef50_B9DIA3"
contig_50,cds,4158,5612,-,KIPAHP_01664,cstA,CstA N-terminal domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A510Y7B8"
contig_50,cds,5764,6603,-,KIPAHP_01665,,Nucleoid occlusion protein,"SO:0001217, UniRef:UniRef50_A0A6N3FL57"
contig_50,cds,6644,7363,-,KIPAHP_01666,,Ribosomal RNA small subunit methyltransferase G,"SO:0001217, UniRef:UniRef50_P25813"
contig_50,cds,7365,9239,-,KIPAHP_01667,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,"SO:0001217, UniRef:UniRef50_O32806"
contig_50,cds,9255,10634,-,KIPAHP_01668,mnmE,tRNA modification GTPase MnmE,"SO:0001217, UniRef:UniRef50_P25811"
contig_50,cds,10748,11545,-,KIPAHP_01669,,hypothetical protein,"PFAM:PF01424.28, PFAM:PF13083.13, PFAM:PF14804.11"
contig_50,cds,11575,11919,-,KIPAHP_01670,,Ribonuclease P protein component,"SO:0001217, UniRef:UniRef50_Q2FUQ1"
contig_50,cds,12017,12154,-,KIPAHP_01671,,Large ribosomal subunit protein bL34,"SO:0001217, UniRef:UniRef50_P66248"
contig_50,oriC,12155,12705,?,,,origin of replication,
contig_50,cds,12706,14046,+,KIPAHP_01672,dnaA,Chromosomal replication initiator protein DnaA,"SO:0001217, UniRef:UniRef50_Q2G2H5"
contig_50,oriC,14047,14212,?,,,origin of replication,
contig_50,cds,14213,15346,+,KIPAHP_01673,,Beta sliding clamp,"SO:0001217, UniRef:UniRef50_Q9RCA1"
contig_50,cds,15462,15701,+,KIPAHP_01674,,HTH cro/C1-type domain-containing protein,"SO:0001217, UniRef:UniRef50_S2Y022"
contig_50,cds,15707,16606,+,KIPAHP_01675,,Multidrug ABC transporter ATPase,"SO:0001217, UniRef:UniRef50_A0A380C2T3"
contig_50,cds,16599,17843,+,KIPAHP_01676,,Sodium ABC transporter permease,"SO:0001217, UniRef:UniRef50_A0A239X883"
contig_50,cds,17970,18701,+,KIPAHP_01677,,Thioredoxin-like fold domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DJ30"
contig_50,cds,18717,19130,+,KIPAHP_01678,,putative disulfide formation protein,"SO:0001217, UniRef:UniRef50_A0A1H0CKD2"
contig_51,cds,1450,2205,+,KIPAHP_01679,,HTH deoR-type domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A1S2MNE2"
contig_51,cds,2382,3647,-,KIPAHP_01680,,Gfo/Idh/MocA family oxidoreductase,"SO:0001217, UniRef:UniRef50_A0AAI8GUH4"
contig_51,cds,3839,5329,-,KIPAHP_01681,,N-acetylglucosamine-specific PTS transporter subunit IIBC,"SO:0001217, UniRef:UniRef50_A0A2Y2SMF5"
contig_51,cds,5546,5902,-,KIPAHP_01682,,Alkylphosphonate utilization protein,"SO:0001217, UniRef:UniRef50_W5YGA8"
contig_51,cds,5983,6570,-,KIPAHP_01683,,Putative DNA-binding protein,"SO:0001217, UniRef:UniRef50_A0A240A660"
contig_51,cds,6587,8179,-,KIPAHP_01684,,Putative ABC transporter membrane-spanning protein,"SO:0001217, UniRef:UniRef50_A0A240A5V4"
contig_51,cds,8181,9077,-,KIPAHP_01685,drrA,Daunorubicin/doxorubicin resistance ATP-binding protein DrrA,"SO:0001217, UniRef:UniRef50_A0A143QK32"
contig_51,cds,9079,9720,-,KIPAHP_01686,,putative acrEF/envCD operon repressor,"SO:0001217, UniRef:UniRef50_A0A240A5Y1"
contig_51,cds,10079,11956,-,KIPAHP_01687,,PRD domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DJS8"
contig_51,cds,11993,13375,-,KIPAHP_01688,gmuD,6-phospho-beta-glucosidase GmuD,"SO:0001217, UniRef:UniRef50_O05508"
contig_51,cds,13372,13686,-,KIPAHP_01689,,Lichenan-specific phosphotransferase enzyme IIA component,"SO:0001217, UniRef:UniRef50_A0A0J7DW15"
contig_51,cds,13709,14989,-,KIPAHP_01690,,PTS system oligo-beta-mannoside-specific EIIC component,"SO:0001217, UniRef:UniRef50_O05507"
contig_51,cds,14999,15313,-,KIPAHP_01691,,hypothetical protein,PFAM:PF02302.22
contig_51,cds,15521,16885,+,KIPAHP_01692,,Amino acid permease/ SLC12A domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A0R2IQI5"
contig_51,cds,17105,18274,+,KIPAHP_01693,,DUF819 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8GUH8"
contig_52,cds,26,187,+,KIPAHP_01694,,hypothetical protein,
contig_52,cds,440,1069,+,KIPAHP_01695,,hypothetical protein,
contig_52,cds,1100,1285,+,KIPAHP_01696,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SIP2"
contig_52,cds,1282,1380,+,KIPAHP_01697,,hypothetical protein,
contig_52,cds,1418,1849,+,KIPAHP_01698,,Phage terminase small subunit,"SO:0001217, UniRef:UniRef50_A0A1U7PN05"
contig_52,cds,1846,3126,+,KIPAHP_01699,,"Terminase, large subunit","SO:0001217, UniRef:UniRef50_B8R867"
contig_52,cds,3138,4754,+,KIPAHP_01700,,Portal protein,"SO:0001217, UniRef:UniRef50_A0A976XL78"
contig_52,cds,4763,5812,+,KIPAHP_01701,,Minor capsid protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SIJ8"
contig_52,cds,5818,6072,+,KIPAHP_01702,,hypothetical protein,"SO:0001217, UniRef:UniRef50_UPI000E69B261"
contig_52,cds,6275,6883,+,KIPAHP_01703,,Phage scaffolding protein,"SO:0001217, UniRef:UniRef50_A0AAW5LMA7"
contig_52,cds,6887,7258,+,KIPAHP_01704,,Head decoration protein,"SO:0001217, UniRef:UniRef50_A0AAF0GSL7"
contig_52,cds,7298,8323,+,KIPAHP_01705,,Major capsid protein E,"SO:0001217, UniRef:UniRef50_A0A2H4J2G1"
contig_52,cds,8403,8756,+,KIPAHP_01706,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AAJ4VIG2"
contig_52,cds,8753,9091,+,KIPAHP_01707,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AB37HHG2"
contig_52,cds,9092,9577,+,KIPAHP_01708,,HK97 gp10 family phage protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SIN9"
contig_52,cds,9578,9988,+,KIPAHP_01709,,Minor capsid protein,"SO:0001217, UniRef:UniRef50_A0A9E7L9A3"
contig_52,cds,10026,10634,+,KIPAHP_01710,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SIV6"
contig_52,cds,10723,10929,+,KIPAHP_01711,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0A9X4L1Z9"
contig_52,cds,10929,11405,+,KIPAHP_01712,,hypothetical protein,PFAM:PF02368.24
contig_52,cds,11480,12067,+,KIPAHP_01713,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AAW5LIB4"
contig_52,cds,12157,12405,+,KIPAHP_01714,,hypothetical protein,"SO:0001217, UniRef:UniRef50_UPI000E69D7B5"
contig_52,cds,12439,16806,+,KIPAHP_01715,isaA,putative transglycosylase IsaA,"SO:0001217, UniRef:UniRef50_A0AAJ4SJG1"
contig_52,cds,16807,17649,+,KIPAHP_01716,,Siphovirus-type tail component RIFT-related domain-containing protein,"SO:0001217, UniRef:UniRef50_B9DJ06"
contig_53,cds,330,2063,-,KIPAHP_01717,,Pyruvate oxidase,"SO:0001217, UniRef:UniRef50_A0A0D0QSZ0"
contig_53,cds,2225,3040,+,KIPAHP_01718,sgtB,monofunctional peptidoglycan glycosyltransferase SgtB,"BlastRules:WP_000830377, SO:0001217, UniRef:UniRef50_A0A2T4PU76"
contig_53,cds,3123,3926,+,KIPAHP_01719,recX,Regulatory protein RecX,"SO:0001217, UniRef:UniRef50_A0A239YTH5"
contig_53,cds,3919,4236,+,KIPAHP_01720,,Transcriptional regulator,"SO:0001217, UniRef:UniRef50_G5JJ30"
contig_53,cds,4249,5796,+,KIPAHP_01721,tagH,Teichoic acid export ATP-binding protein TagH,"SO:0001217, UniRef:UniRef50_A0A239YUH8"
contig_53,cds,5806,6576,+,KIPAHP_01722,,ABC-2 type transporter transmembrane domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PUB6"
contig_53,cds,6625,7599,-,KIPAHP_01723,,Metal-dependent hydrolase,"SO:0001217, UniRef:UniRef50_Q2G2V9"
contig_53,cds,7693,8724,+,KIPAHP_01724,,Adenine DNA glycosylase,"SO:0001217, UniRef:UniRef50_A0A7U7JQ99"
contig_53,cds,8805,9353,+,KIPAHP_01725,,Nucleoside triphosphate/diphosphate phosphatase,"SO:0001217, UniRef:UniRef50_Q81YV4"
contig_53,cds,9421,11160,+,KIPAHP_01726,ygaD,Putative multidrug export ATP-binding/permease protein YgaD,"SO:0001217, UniRef:UniRef50_P71082"
contig_53,cds,11227,12813,+,KIPAHP_01727,,FMN-binding glutamate synthase family protein,"SO:0001217, UniRef:UniRef50_A0A2S6D1V6"
contig_53,cds,12850,13944,-,KIPAHP_01728,,Aromatic acid exporter family protein,"SO:0001217, UniRef:UniRef50_Q2G2N1"
contig_53,cds,14040,15326,-,KIPAHP_01729,,"Glutamate-1-semialdehyde 2,1-aminomutase 2","SO:0001217, UniRef:UniRef50_Q2G283"
contig_53,cds,15411,15869,+,KIPAHP_01730,,thioredoxin-dependent peroxiredoxin,"SO:0001217, UniRef:UniRef50_Q5HN72"
contig_53,cds,15875,16828,+,KIPAHP_01731,,D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain-containing protein,"SO:0001217, UniRef:UniRef50_S2YF14"
contig_53,cds,16907,17359,+,KIPAHP_01732,perR,peroxide-responsive transcriptional repressor PerR,"BlastRules:WP_000110011, BlastRules:WP_002858684, BlastRules:WP_002987920, BlastRules:WP_003223285, SO:0001217, UniRef:UniRef50_A0A0Q9PKA5"
contig_53,cds,17385,17810,-,KIPAHP_01733,,UPF0295 protein BH0952,"SO:0001217, UniRef:UniRef50_Q9KEA2"
contig_53,rRNA,18311,18905,+,KIPAHP_01734,rrs,16S ribosomal RNA,"GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000"
contig_54,cds,11,1072,+,KIPAHP_01735,,Copper amine oxidase,"SO:0001217, UniRef:UniRef50_A0AAI8DL00"
contig_54,cds,1169,2644,+,KIPAHP_01736,,"UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase","SO:0001217, UniRef:UniRef50_A0AAI8DKD9"
contig_54,tRNA,2852,2922,+,KIPAHP_01737,trnG,tRNA-Gly(tcc),SO:0000260
contig_54,cds,3307,4680,+,KIPAHP_01738,,FAD binding domain of DNA photolyase,"SO:0001217, UniRef:UniRef50_D7UWG4"
contig_54,cds,4711,5145,+,KIPAHP_01739,,Signal transduction protein TRAP,"SO:0001217, UniRef:UniRef50_A0A418IQH3"
contig_54,cds,5302,6345,+,KIPAHP_01740,,alcohol dehydrogenase (NADP(+)),"SO:0001217, UniRef:UniRef50_A0A0H3CYA7"
contig_54,cds,6515,7495,-,KIPAHP_01741,,putative tRNA-dihydrouridine synthase 2,"SO:0001217, UniRef:UniRef50_O31546"
contig_54,cds,7716,9113,+,KIPAHP_01742,norB,Quinolone resistance protein NorB,"SO:0001217, UniRef:UniRef50_A0A151A371"
contig_54,cds,9448,10317,+,KIPAHP_01743,,Alpha/beta hydrolase,"SO:0001217, UniRef:UniRef50_Q2G2D6"
contig_54,cds,10635,12290,+,KIPAHP_01744,,hypothetical protein,
contig_54,cds,12296,14032,+,KIPAHP_01745,,Phage protein,"SO:0001217, UniRef:UniRef50_A0AAJ0NIA3"
contig_54,cds,14073,14846,+,KIPAHP_01746,,HNH domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A6B9UZJ5"
contig_54,cds,14975,15595,+,KIPAHP_01747,,Restriction endonuclease,"SO:0001217, UniRef:UniRef50_A0AAI8DKK5"
contig_54,cds,15672,16526,-,KIPAHP_01748,bla,BlaZ-like penicillin-hydrolyzing class A beta-lactamase,"NCBIFam:NF033141.0, SO:0001217, UniRef:UniRef50_P00807"
contig_54,cds,16664,16981,+,KIPAHP_01749,,HTH arsR-type domain-containing protein,"SO:0001217, UniRef:UniRef50_B9DIE6"
contig_54,cds,17059,17982,+,KIPAHP_01750,,NAD-dependent epimerase/dehydratase domain-containing protein,"SO:0001217, UniRef:UniRef50_R2PIW2"
contig_54,cds,17984,18679,+,KIPAHP_01751,,Type 1 glutamine amidotransferase domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A5B2YT34"
contig_55,tRNA,1,50,+,KIPAHP_01752,trnK,(pseudo) tRNA-Lys(ttt),SO:0000265
contig_55,cds,240,1145,+,KIPAHP_01753,,Arginase,"SO:0001217, UniRef:UniRef50_P60086"
contig_55,cds,1288,2094,+,KIPAHP_01754,,Diadenylate cyclase,"SO:0001217, UniRef:UniRef50_A0A223KXB4"
contig_55,cds,2095,3030,+,KIPAHP_01755,,YbbR-like domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PS57"
contig_55,cds,3052,4404,+,KIPAHP_01756,,Phosphoglucosamine mutase,"SO:0001217, UniRef:UniRef50_Q8DP16"
contig_55,ncRNA-region,4590,4798,+,,,glmS glucosamine-6-phosphate activated ribozyme aptamer,"RFAM:RF00234, SO:0005836"
contig_55,cds,4877,6679,+,KIPAHP_01757,,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],"SO:0001217, UniRef:UniRef50_Q88YE7"
contig_55,cds,6924,7226,+,KIPAHP_01758,,Transcriptional regulator,"SO:0001217, UniRef:UniRef50_A0A177ZT59"
contig_55,cds,7240,9624,+,KIPAHP_01759,,Copper-exporting P-type ATPase,"SO:0001217, UniRef:UniRef50_Q2FV64"
contig_55,cds,9868,10476,+,KIPAHP_01760,,Alkaline phosphatase,"SO:0001217, UniRef:UniRef50_A0A090IUZ0"
contig_55,cds,10499,10948,+,KIPAHP_01761,,hypothetical protein,"PFAM:PF13480.13, PFAM:PF13508.13, PFAM:PF13673.13"
contig_55,cds,11082,11867,+,KIPAHP_01762,,VOC family protein,"SO:0001217, UniRef:UniRef50_A0A6L9GI04"
contig_55,cds,11972,12751,+,KIPAHP_01763,,ABC transporter ATP-binding protein,"SO:0001217, UniRef:UniRef50_N4WJW4"
contig_55,cds,12828,13682,+,KIPAHP_01764,,Haloacid dehalogenase-like hydrolase,"SO:0001217, UniRef:UniRef50_A0A239YGB3"
contig_55,cds,13825,14481,+,KIPAHP_01765,,Haloacid dehalogenase type II,"SO:0001217, UniRef:UniRef50_A0AAI8DFD6"
contig_55,cds,14542,15492,-,KIPAHP_01766,,DUF4013 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A239YI79"
contig_55,cds,15672,16205,+,KIPAHP_01767,ssaA,Secretory antigen SsaA,"SO:0001217, UniRef:UniRef50_A0A239YI94"
contig_55,cds,16220,16867,+,KIPAHP_01768,,Cytosine deaminase,"SO:0001217, UniRef:UniRef50_A0A6N8HPL4"
contig_55,cds,16886,17620,+,KIPAHP_01769,,Phosphoesterase,"SO:0001217, UniRef:UniRef50_A0AAP8PQK9"
contig_55,cds,17713,18594,+,KIPAHP_01770,,NERD domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DG05"
contig_56,cds,122,637,-,KIPAHP_01771,,D-lyxose ketol-isomerase,"SO:0001217, UniRef:UniRef50_A0A428N140"
contig_56,cds,652,1746,-,KIPAHP_01772,,PTS fructose transporter subunit IIC,"SO:0001217, UniRef:UniRef50_A0A387BD53"
contig_56,cds,1770,2078,-,KIPAHP_01773,,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,"SO:0001217, UniRef:UniRef50_A0A3P8M3G2"
contig_56,cds,2091,2957,-,KIPAHP_01774,,Fructose-bisphosphate aldolase,"SO:0001217, UniRef:UniRef50_A0A806E032"
contig_56,cds,2970,3434,-,KIPAHP_01775,,PTS EIIA type-2 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2A5SX59"
contig_56,cds,3435,4907,-,KIPAHP_01776,bglG,Transcription antiterminator BglG,"SO:0001217, UniRef:UniRef50_A0A2T4PR38"
contig_56,cds,5067,5501,-,KIPAHP_01777,,DUF3995 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A240A410"
contig_56,cds,5544,6359,-,KIPAHP_01778,,Phosphohydrolase,"SO:0001217, UniRef:UniRef50_A0A4U9T3I3"
contig_56,cds,6470,7255,+,KIPAHP_01779,,Arylamine N-acetyltransferase,"SO:0001217, UniRef:UniRef50_A0AAI8DID0"
contig_56,cds,7266,7703,+,KIPAHP_01780,marR,MarR family transcriptional regulator,"SO:0001217, UniRef:UniRef50_A0A2T4PR59"
contig_56,cds,7878,9281,+,KIPAHP_01781,,Multidrug resistance protein B,"SO:0001217, UniRef:UniRef50_M7NBR0"
contig_56,cds,9331,10749,-,KIPAHP_01782,,Putative proline/betaine transporter,"SO:0001217, UniRef:UniRef50_Q4L3Q4"
contig_56,cds,10985,11335,-,KIPAHP_01783,,PTS sorbitol transporter subunit IIA,"SO:0001217, UniRef:UniRef50_A0A2H6CR48"
contig_56,cds,11354,12364,-,KIPAHP_01784,,"Sorbitol PTS, EIIBC","SO:0001217, UniRef:UniRef50_Q034D5"
contig_56,cds,12376,12927,-,KIPAHP_01785,,"PTS system, glucitol/sorbitol-specific EIIC component","SO:0001217, UniRef:UniRef50_F9ULK1"
contig_56,cds,12915,13385,-,KIPAHP_01786,,Sorbitol operon activator,"SO:0001217, UniRef:UniRef50_I1W5C8"
contig_56,cds,13388,15271,-,KIPAHP_01787,,PRD domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DJL7"
contig_56,cds,15299,16096,-,KIPAHP_01788,,Short chain dehydrogenase/reductase family oxidoreductase,"SO:0001217, UniRef:UniRef50_R2S307"
contig_56,cds,16294,17616,+,KIPAHP_01789,,Dihydrolipoamide dehydrogenase,"SO:0001217, UniRef:UniRef50_A0A266CGC0"
contig_56,cds,17701,18267,+,KIPAHP_01790,,ATP-dependent Clp protease proteolytic subunit,"SO:0001217, UniRef:UniRef50_D3V2A0"
contig_57,cds,12,665,-,KIPAHP_01791,,CAAX amino terminal protease family protein,"SO:0001217, UniRef:UniRef50_A0A240A590"
contig_57,cds,874,2376,+,KIPAHP_01792,,Glycosyltransferase,"SO:0001217, UniRef:UniRef50_A0AAW5LI51"
contig_57,cds,2430,3470,-,KIPAHP_01793,,histidine kinase,"SO:0001217, UniRef:UniRef50_A0A240A697"
contig_57,cds,3471,4151,-,KIPAHP_01794,saeR,Response regulator SaeR,"SO:0001217, UniRef:UniRef50_Q2G2G2"
contig_57,cds,4157,4594,-,KIPAHP_01795,doxX,DoxX family protein,"SO:0001217, UniRef:UniRef50_A0A240A4X6"
contig_57,cds,4666,5127,-,KIPAHP_01796,,DM13 domain-containing protein,"SO:0001217, UniRef:UniRef50_Q2G2G0"
contig_57,cds,5220,5900,-,KIPAHP_01797,,Ribose-5-phosphate isomerase A,"SO:0001217, UniRef:UniRef50_A0A7W2A975"
contig_57,cds,6031,7173,-,KIPAHP_01798,,NADH:flavin oxidoreductase/NADH oxidase N-terminal domain-containing protein,"SO:0001217, UniRef:UniRef50_S2YL03"
contig_57,cds,7411,8769,-,KIPAHP_01799,,Ascorbate-specific PTS system EIIC component,"SO:0001217, UniRef:UniRef50_A0A088T0Z9"
contig_57,cds,8789,9073,-,KIPAHP_01800,,PTS lactose transporter subunit IIB,"SO:0001217, UniRef:UniRef50_A0A2S6D6E6"
contig_57,cds,9075,9515,-,KIPAHP_01801,,Ascorbate-specific PTS system EIIA component,"SO:0001217, UniRef:UniRef50_A0A391DBH8"
contig_57,cds,9518,11461,-,KIPAHP_01802,bglG,"Transcriptional antiterminator, BglG family/PTS system mannitol/fructose-specific IIA component","SO:0001217, UniRef:UniRef50_A0A380HKM0"
contig_57,cds,11655,13109,-,KIPAHP_01803,,6-phospho-beta-glucosidase,"SO:0001217, UniRef:UniRef50_Q46130"
contig_57,cds,13137,14564,-,KIPAHP_01804,ascB,6-phospho-beta-glucosidase AscB,"SO:0001217, UniRef:UniRef50_P24240"
contig_57,cds,14578,16488,-,KIPAHP_01805,,PTS system beta-glucoside-specific IIB component/PTS system beta-glucoside-specific IIC component/PTS system beta-glucoside-specific IIA component,"SO:0001217, UniRef:UniRef50_A0A380GHH7"
contig_57,cds,16676,17506,-,KIPAHP_01806,,hypothetical protein,"PFAM:PF00874.25, PFAM:PF03123.20"
contig_58,cds,134,1555,-,KIPAHP_01807,,Glycosyl hydrolase family 13 catalytic domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SI54"
contig_58,cds,1709,2053,-,KIPAHP_01808,,UPF0344 protein BU072_01910,"SO:0001217, UniRef:UniRef50_A0A2T4PW96"
contig_58,cds,2260,3165,-,KIPAHP_01809,,Uncharacterized protein SAOUHSC_00906,"SO:0001217, UniRef:UniRef50_Q2FZT4"
contig_58,cds,3242,4369,-,KIPAHP_01810,,Membrane protein,"SO:0001217, UniRef:UniRef50_A0A239ZTN7"
contig_58,cds,4369,8007,-,KIPAHP_01811,,ATP-dependent helicase/nuclease subunit A,"SO:0001217, UniRef:UniRef50_Q4L4Y3"
contig_58,cds,8004,11474,-,KIPAHP_01812,,ATP-dependent nuclease subunit B,"SO:0001217, UniRef:UniRef50_A0A239ZU64"
contig_58,cds,11571,12137,-,KIPAHP_01813,,Signal peptidase IB,"SO:0001217, UniRef:UniRef50_Q5HHB9"
